taxID	Arch_point_1	Arch_point_2	Black_seabass_reef_1	Black_seabass_reef_2	Cat_canyon_1	Cat_canyon_2	Cavern_point	Chicksaw	Cluster_point	Devils_peak_member	field_blank_1	field_blank_2	field_blank_3	field_blank_4	field_blank_5	field_blank_6	Frys_harbor	Graveyard_canyon_1	Graveyard_canyon2	Gull_Island_south_1	Gull_Island_south_2	Hare_rock	Johnsons_lee_north	Johnsons_lee_south	Landing_Cove	Light_house	Miracle_mile	PCR_blank_1	PCR_blank_2	Pedro_reef	Pelican_bay	pos_control_1	pos_control_2	Scorpion_anchorage	Southeast_sea_lion	South_point	Trancion_canyon	Webster_arch	Wychoff_ledge	Yellowbanks	V1	V2	V3	V4	V5	V6
Arthropoda;Malacostraca;Amphipoda;Pontogeneiidae;Pontogeneia;Pontogeneia rostrata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Malacostraca	Amphipoda	Pontogeneiidae	Pontogeneia	Pontogeneia rostrata
Arthropoda;Malacostraca;Amphipoda;Talitridae;Platorchestia;	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Malacostraca	Amphipoda	Talitridae	Platorchestia	
Arthropoda;Malacostraca;Decapoda;Epialtidae;Pugettia;Pugettia producta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Malacostraca	Decapoda	Epialtidae	Pugettia	Pugettia producta
Arthropoda;Malacostraca;Decapoda;Munididae;Pleuroncodes;Pleuroncodes planipes	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	Arthropoda	Malacostraca	Decapoda	Munididae	Pleuroncodes	Pleuroncodes planipes
Arthropoda;Malacostraca;Decapoda;NA;;	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Malacostraca	Decapoda	NA		
Arthropoda;Malacostraca;Decapoda;NA;;Brachyura sp. LPdivOTU300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	Arthropoda	Malacostraca	Decapoda	NA		Brachyura sp. LPdivOTU300
Arthropoda;Malacostraca;Decapoda;NA;NA;Brachyura sp. LPdivOTU297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Malacostraca	Decapoda	NA	NA	Brachyura sp. LPdivOTU297
Arthropoda;Malacostraca;Decapoda;Ocypodidae;Austruca;Austruca albimana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Arthropoda	Malacostraca	Decapoda	Ocypodidae	Austruca	Austruca albimana
Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia pacifica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica
Arthropoda;Malacostraca;Isopoda;Idoteidae;Idotea;Idotea emarginata	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Malacostraca	Isopoda	Idoteidae	Idotea	Idotea emarginata
Arthropoda;Malacostraca;NA;Gonodactylidae;Gonodactylus;Gonodactylus childi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139246	0	0	0	0	0	0	0	0	Arthropoda	Malacostraca	NA	Gonodactylidae	Gonodactylus	Gonodactylus childi
Arthropoda;Malacostraca;NA;Gonodactylidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	Arthropoda	Malacostraca	NA	Gonodactylidae	NA	
Arthropoda;Malacostraca;NA;Odontodactylidae;Odontodactylus;Odontodactylus cultrifer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	Arthropoda	Malacostraca	NA	Odontodactylidae	Odontodactylus	Odontodactylus cultrifer
Arthropoda;Malacostraca;NA;Protosquillidae;Haptosquilla;Haptosquilla pulchella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Arthropoda	Malacostraca	NA	Protosquillidae	Haptosquilla	Haptosquilla pulchella
Arthropoda;Maxillopoda;Calanoida;Acartiidae;Acartia;Acartia californiensis	0	185	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	267	0	0	0	1	0	142	0	0	0	48	1	0	0	0	0	0	0	0	37	0	Arthropoda	Maxillopoda	Calanoida	Acartiidae	Acartia	Acartia californiensis
Arthropoda;Maxillopoda;Calanoida;Acartiidae;Acartia;Acartia discaudata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Maxillopoda	Calanoida	Acartiidae	Acartia	Acartia discaudata
Arthropoda;Maxillopoda;Calanoida;Calanidae;Calanus;Calanus pacificus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Maxillopoda	Calanoida	Calanidae	Calanus	Calanus pacificus
Arthropoda;Maxillopoda;Calanoida;Calanidae;Ctenocalanus;Ctenocalanus vanus	0	0	0	0	0	0	2410	31	0	4	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	241	Arthropoda	Maxillopoda	Calanoida	Calanidae	Ctenocalanus	Ctenocalanus vanus
Arthropoda;Maxillopoda;Calanoida;Calanidae;Undinula;Undinula vulgaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Maxillopoda	Calanoida	Calanidae	Undinula	Undinula vulgaris
Arthropoda;Maxillopoda;Calanoida;Calocalanidae;Calocalanus;Calocalanus contractus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	429	0	0	9	0	Arthropoda	Maxillopoda	Calanoida	Calocalanidae	Calocalanus	Calocalanus contractus
Arthropoda;Maxillopoda;Calanoida;Calocalanidae;Calocalanus;Calocalanus tenuis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	0	0	0	123	80	Arthropoda	Maxillopoda	Calanoida	Calocalanidae	Calocalanus	Calocalanus tenuis
Arthropoda;Maxillopoda;Calanoida;Clausocalanidae;Clausocalanus;Clausocalanus furcatus	0	0	0	0	0	0	26	1785	0	0	0	0	0	0	0	0	729	1057	0	0	0	0	10030	37	0	0	0	0	0	0	0	0	0	0	0	0	817	0	0	0	Arthropoda	Maxillopoda	Calanoida	Clausocalanidae	Clausocalanus	Clausocalanus furcatus
Arthropoda;Maxillopoda;Calanoida;Clausocalanidae;Clausocalanus;Clausocalanus parapergens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Maxillopoda	Calanoida	Clausocalanidae	Clausocalanus	Clausocalanus parapergens
Arthropoda;Maxillopoda;Calanoida;Clausocalanidae;Clausocalanus;Clausocalanus pergens	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Maxillopoda	Calanoida	Clausocalanidae	Clausocalanus	Clausocalanus pergens
Arthropoda;Maxillopoda;Calanoida;Euchaetidae;Paraeuchaeta;Paraeuchaeta polaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Maxillopoda	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta polaris
Arthropoda;Maxillopoda;Calanoida;Metridinidae;Pleuromamma;Pleuromamma borealis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	Arthropoda	Maxillopoda	Calanoida	Metridinidae	Pleuromamma	Pleuromamma borealis
Arthropoda;Maxillopoda;Calanoida;Paracalanidae;Paracalanus;	199	2	2	0	0	0	0	0	0	1237	0	0	0	0	0	0	0	0	0	0	73	0	0	28	0	0	0	0	0	0	0	0	0	0	362	0	0	0	2	19	Arthropoda	Maxillopoda	Calanoida	Paracalanidae	Paracalanus	
Arthropoda;Maxillopoda;Calanoida;Paracalanidae;Paracalanus;Paracalanus denudatus	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Maxillopoda	Calanoida	Paracalanidae	Paracalanus	Paracalanus denudatus
Arthropoda;Maxillopoda;Calanoida;Paracalanidae;Paracalanus;Paracalanus parvus	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	9	0	Arthropoda	Maxillopoda	Calanoida	Paracalanidae	Paracalanus	Paracalanus parvus
Arthropoda;Maxillopoda;Calanoida;Paracalanidae;Paracalanus;Paracalanus sp. C AC-2013	440	384	648	17	14	290	451	0	0	337	0	0	0	0	0	0	15	131	39	0	0	73	23	0	0	41	855	0	0	89	17	0	0	0	34	10	20	20	3558	37	Arthropoda	Maxillopoda	Calanoida	Paracalanidae	Paracalanus	Paracalanus sp. C AC-2013
Arthropoda;Maxillopoda;Calanoida;Paracalanidae;Paracalanus;Paracalanus tropicus	559	892	936	25	0	0	0	0	0	2045	0	0	0	0	0	0	0	0	66	0	0	0	378	23	0	0	0	0	0	1	0	0	0	0	0	5	103	52	0	98	Arthropoda	Maxillopoda	Calanoida	Paracalanidae	Paracalanus	Paracalanus tropicus
Arthropoda;Maxillopoda;Harpacticoida;Miraciidae;Amphiascoides;Amphiascoides atopus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Maxillopoda	Harpacticoida	Miraciidae	Amphiascoides	Amphiascoides atopus
Arthropoda;Maxillopoda;Pedunculata;Pollicipedidae;Pollicipes;Pollicipes polymerus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Maxillopoda	Pedunculata	Pollicipedidae	Pollicipes	Pollicipes polymerus
Arthropoda;Maxillopoda;Sessilia;Balanidae;Balanus;Balanus trigonus	9	0	0	7782	0	0	297	18	502	356	0	0	1	0	1	0	150	0	0	100	92	37899	16545	59	1	0	1899	0	0	1861	117	1	0	0	12	48	53205	0	15025	14	Arthropoda	Maxillopoda	Sessilia	Balanidae	Balanus	Balanus trigonus
Arthropoda;Maxillopoda;Sessilia;Balanidae;Megabalanus;Megabalanus rosa	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Maxillopoda	Sessilia	Balanidae	Megabalanus	Megabalanus rosa
Arthropoda;Maxillopoda;Sessilia;Balanidae;NA;Balanidae sp. 142641A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Maxillopoda	Sessilia	Balanidae	NA	Balanidae sp. 142641A
Arthropoda;Maxillopoda;Sessilia;Tetraclitidae;Tetraclita;Tetraclita rubescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Maxillopoda	Sessilia	Tetraclitidae	Tetraclita	Tetraclita rubescens
Arthropoda;Pycnogonida;Pantopoda;Phoxichilidiidae;Anoplodactylus;Anoplodactylus erectus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arthropoda	Pycnogonida	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus erectus
Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Cercospora;Cercospora sojina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Cercospora	Cercospora sojina
Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Cordyceps;Cordyceps sp. CUHK CD14-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordyceps	Cordyceps sp. CUHK CD14-1
Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Cylindrotheca;Cylindrotheca closterium	2418	1239	7977	4165	1902	2682	17272	4362	500	11521	0	0	0	0	0	0	1273	1645	1960	1483	4026	992	1648	3321	18	393	700	0	0	56	1299	0	0	13	1429	2907	1852	1617	791	47	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Cylindrotheca closterium
Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Cylindrotheca;Cylindrotheca fusiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Cylindrotheca fusiformis
Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia frustulum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	24	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia frustulum
Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia inconspicua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia inconspicua
Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia palea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia palea
Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;	0	0	402	2	7	28	1457	5	0	782	0	0	0	0	0	0	2	0	0	24	311	408	1	19	0	1	648	0	0	0	0	0	0	0	0	23	1	0	1076	0	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	
Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia abrensis	17	0	0	0	0	0	9	1638	480	0	0	0	0	0	0	0	0	0	0	0	0	25	6004	193	0	0	0	0	0	0	0	0	0	0	0	429	162	0	13	0	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia abrensis
Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia circumpora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia circumpora
Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia cuspidata	227	194	1246	685	127	377	2819	925	206	3096	0	0	0	0	0	0	432	179	130	2445	630	3145	925	1301	838	651	3177	0	0	101	580	0	0	50	54	1398	512	152	4562	160	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia cuspidata
Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia delicatissima	0	1	2	1	0	1	3	2	1	4	0	0	0	0	0	0	2	0	0	3	3	2	2	3	0	1	6	0	0	0	0	0	0	0	0	1	0	0	2	0	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia delicatissima
Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia hasleana	0	0	63	0	0	0	19	209	126	148	0	0	0	0	0	0	82	0	0	171	0	1438	57	598	0	80	1635	0	0	43	120	0	0	17	0	925	330	0	1752	13	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia hasleana
Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia lineola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia lineola
Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia multistriata	3	5	4	8	0	0	7	4	8	5	0	0	0	0	0	0	6	1	1	19	4	2	10	10	6	6	3	0	0	1	5	0	0	0	0	6	2	2	6	3	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia multistriata
Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia sabit	757	788	1240	1049	194	229	1677	1061	375	944	0	0	0	0	0	0	2006	436	366	5460	990	290	2406	1541	307	1880	491	0	0	278	1612	0	0	133	207	1784	1525	533	753	341	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia sabit
Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia subcurvata	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia subcurvata
Bacillariophyta;Bacillariophyceae;Cymbellales;Cymbellaceae;Encyonema;Encyonema sp. WJS-2015b	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacillariophyta	Bacillariophyceae	Cymbellales	Cymbellaceae	Encyonema	Encyonema sp. WJS-2015b
Bacillariophyta;Bacillariophyceae;Naviculales;NA;;	0	0	12	29	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	Bacillariophyta	Bacillariophyceae	Naviculales	NA		
Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Haslea;Haslea pseudostrearia	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea pseudostrearia
Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula cryptocephala	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula cryptocephala
Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula ramosissima	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula ramosissima
Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula sp. BOLD:AAO6950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula sp. BOLD:AAO6950
Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula sp. BOLD:AAO6951	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula sp. BOLD:AAO6951
Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacillariophyta	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	
Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia acrosphaeria	7	0	107	0	6	0	276	0	0	461	0	0	0	0	0	0	45	0	0	0	15	313	0	0	0	0	83	0	0	0	102	0	0	0	0	0	0	0	344	0	Bacillariophyta	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia acrosphaeria
Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia subanglica	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacillariophyta	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia subanglica
Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia subcommutata	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacillariophyta	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia subcommutata
Bacillariophyta;Bacillariophyceae;Naviculales;Pleurosigmataceae;Pleurosigma;Pleurosigma strigosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacillariophyta	Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma strigosum
Bacillariophyta;Bacillariophyceae;Naviculales;Sellaphoraceae;Sellaphora;Sellaphora bacillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	Bacillariophyta	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora bacillum
Bacillariophyta;Bacillariophyceae;Naviculales;Sellaphoraceae;Sellaphora;Sellaphora pupula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	Bacillariophyta	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora pupula
Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;	75	22	57	0	22	20	220	41	32	497	0	0	0	0	0	0	50	11	2	90	14	2655	102	73	1482	19330	2875	0	0	44	104	0	0	14	3	96	80	1	4166	29	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	
Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros socialis	1572	807	141	30	466	1041	197	77	119	548	0	0	0	0	0	0	158	476	78	403	48	2535	154	204	0	42	4638	0	0	82	87	0	0	39	96	304	10	46	6663	53	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros socialis
Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros sp. 19 LG-2014	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros sp. 19 LG-2014
Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros sp. MBTD-CMFRI-S005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros sp. MBTD-CMFRI-S005
Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros sp. MBTD-CMFRI-S045	10	1	0	0	131	95	0	13	0	0	0	0	0	0	0	0	35	2	0	13	0	149	0	23	0	2	273	0	0	361	35	0	0	142	0	27	0	0	317	157	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros sp. MBTD-CMFRI-S045
